State Name,County Name,County FIPS,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Total,Average,
Florida,Hendry,12051,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Hernando,12053,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Highlands,12055,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Hillsborough,12057,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Holmes,12059,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Indian River,12061,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Jackson,12063,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Jefferson,12065,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Lafayette,12067,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Lake,12069,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Lee,12071,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Leon,12073,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Levy,12075,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Liberty,12077,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Madison,12079,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Manatee,12081,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Marion,12083,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Martin,12085,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Miami-Dade,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Monroe,12087,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Nassau,12089,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Okaloosa,12091,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Okeechobee,12093,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Orange,12095,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Osceola,12097,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Palm Beach,12099,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Pasco,12101,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Pinellas,12103,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Polk,12105,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Putnam,12107,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,St. Johns,12109,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,St. Lucie,12111,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Santa Rosa,12113,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Sarasota,12115,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Seminole,12117,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Sumter,12119,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Suwannee,12121,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Taylor,12123,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Union,12125,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Volusia,12127,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Wakulla,12129,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Walton,12131,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florida,Washington,12133,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Appling,13001,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Atkinson,13003,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Bacon,13005,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Baker,13007,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Baldwin,13009,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Banks,13011,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Barrow,13013,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Bartow,13015,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Ben Hill,13017,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Berrien,13019,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Bibb,13021,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Bleckley,13023,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Brantley,13025,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Brooks,13027,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Bryan,13029,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Bulloch,13031,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Burke,13033,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Butts,13035,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Calhoun,13037,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Camden,13039,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Candler,13043,1,1,1,1,0,0,0,0,0,0,0,4,0.363636364,
Georgia,Carroll,13045,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Catoosa,13047,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Charlton,13049,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Chatham,13051,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Chattahoochee,13053,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Chattooga,13055,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Cherokee,13057,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Clarke,13059,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Clay,13061,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Clayton,13063,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Clinch,13065,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Cobb,13067,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Coffee,13069,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Colquitt,13071,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Columbia,13073,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Cook,13075,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Coweta,13077,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Crawford,13079,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Crisp,13081,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Dade,13083,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Dawson,13085,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Decatur,13087,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,DeKalb,13089,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Dodge,13091,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Dooly,13093,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Dougherty,13095,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Douglas,13097,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Early,13099,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Echols,13101,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Effingham,13103,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Elbert,13105,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Emanuel,13107,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Evans,13109,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Fannin,13111,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Fayette,13113,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Floyd,13115,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Forsyth,13117,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Franklin,13119,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Fulton,13121,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Gilmer,13123,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Glascock,13125,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Glynn,13127,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Gordon,13129,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Grady,13131,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Greene,13133,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Gwinnett,13135,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Habersham,13137,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Hall,13139,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Hancock,13141,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Haralson,13143,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Harris,13145,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Hart,13147,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Heard,13149,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Henry,13151,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Houston,13153,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Irwin,13155,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Jackson,13157,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Jasper,13159,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Jeff Davis,13161,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Jefferson,13163,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Jenkins,13165,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Johnson,13167,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Jones,13169,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Lamar,13171,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Lanier,13173,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Laurens,13175,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Lee,13177,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Liberty,13179,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Lincoln,13181,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Long,13183,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Lowndes,13185,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Lumpkin,13187,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,McDuffie,13189,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,McIntosh,13191,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Macon,13193,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Madison,13195,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Marion,13197,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Meriwether,13199,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Miller,13201,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Mitchell,13205,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Monroe,13207,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Montgomery,13209,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Morgan,13211,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Murray,13213,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Muscogee,13215,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Newton,13217,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Oconee,13219,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Oglethorpe,13221,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Paulding,13223,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Peach,13225,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Pickens,13227,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Pierce,13229,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Pike,13231,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Polk,13233,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Pulaski,13235,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Putnam,13237,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Quitman,13239,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Rabun,13241,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Randolph,13243,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Richmond,13245,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Rockdale,13247,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Schley,13249,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Screven,13251,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Seminole,13253,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Spalding,13255,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Stephens,13257,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Stewart,13259,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Sumter,13261,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Talbot,13263,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Taliaferro,13265,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Tattnall,13267,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Taylor,13269,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Telfair,13271,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Terrell,13273,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Thomas,13275,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Tift,13277,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Toombs,13279,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Towns,13281,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Treutlen,13283,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Troup,13285,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Turner,13287,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Twiggs,13289,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Union,13291,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Upson,13293,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Walker,13295,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Walton,13297,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Ware,13299,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Warren,13301,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Washington,13303,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Wayne,13305,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Webster,13307,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Wheeler,13309,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,White,13311,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Whitfield,13313,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Wilcox,13315,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Wilkes,13317,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Wilkinson,13319,0,0,0,0,0,0,0,0,0,0,0,0,0,
Georgia,Worth,13321,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hawaii,Hawaii,15001,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hawaii,Honolulu,15003,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hawaii,Kalawao,15005,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hawaii,Kauai,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hawaii,Maui,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Ada,16001,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Adams,16003,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Bannock,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Bear Lake,16007,2,0,2,2,2,2,0,2,0,0,0,12,1.090909091,
Idaho,Benewah,16009,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Bingham,16011,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Blaine,16013,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Boise,16015,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Bonner,16017,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Bonneville,16019,0,0,2,2,0,0,0,0,0,0,0,4,0.363636364,
Idaho,Boundary,16021,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Butte,16023,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Camas,16025,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Canyon,16027,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Caribou,16029,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Cassia,16031,1,1,1,1,0,0,0,0,0,0,0,4,0.363636364,
Idaho,Clark,16033,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Clearwater,16035,7,5,4,7,1,0,0,0,0,0,0,24,2.181818182,
Idaho,Custer,16037,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Elmore,16039,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Franklin,16041,0,1,1,1,1,0,0,0,0,0,0,4,0.363636364,
Idaho,Fremont,16043,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Gem,16045,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Gooding,16047,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Idaho,16049,46,51,13,51,21,0,0,0,0,0,0,182,16.54545455,
Idaho,Jefferson,16051,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Jerome,16053,1,0,0,1,0,0,0,0,0,0,0,2,0.181818182,
Idaho,Kootenai,16055,3,2,3,3,1,0,0,0,0,0,0,12,1.090909091,
Idaho,Latah,16057,45,28,19,30,1,0,0,0,0,0,0,123,11.18181818,
Idaho,Lemhi,16059,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Lewis,16061,62,64,34,58,22,2,0,0,0,2,4,248,22.54545455,
Idaho,Lincoln,16063,1,1,1,1,0,0,0,0,0,0,0,4,0.363636364,
Idaho,Madison,16065,3,0,3,3,2,3,2,1,2,1,3,23,2.090909091,
Idaho,Minidoka,16067,0,2,0,3,0,0,0,0,0,0,0,5,0.454545455,
Idaho,Nez Perce,16069,23,37,16,19,2,0,0,0,0,0,0,97,8.818181818,
Idaho,Oneida,16071,3,2,2,1,2,0,0,0,0,0,0,10,0.909090909,
Idaho,Owyhee,16073,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Payette,16075,0,1,1,0,0,0,0,0,0,0,0,2,0.181818182,
Idaho,Power,16077,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Shoshone,16079,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Teton,16081,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Twin Falls,16083,0,1,1,1,0,0,0,0,0,0,0,3,0.272727273,
Idaho,Valley,16085,0,0,0,0,0,0,0,0,0,0,0,0,0,
Idaho,Washington,16087,0,0,0,0,0,0,0,0,0,0,0,0,0,
Illinois,Adams,17001,10,23,6,7,8,107,15,5,4,6,14,205,18.63636364,
Illinois,Alexander,17003,0,0,0,0,0,48,12,0,0,0,6,66,6,
Illinois,Bond,17005,0,0,0,0,0,24,1,0,1,0,1,27,2.454545455,
Illinois,Boone,17007,0,0,0,0,0,48,4,0,0,0,17,69,6.272727273,
Illinois,Brown,17009,0,0,0,0,0,33,18,2,0,1,2,56,5.090909091,
Illinois,Bureau,17011,6,6,5,5,2,344,29,3,0,9,6,415,37.72727273,
Illinois,Calhoun,17013,3,3,2,1,2,24,6,5,3,1,16,66,6,
Illinois,Carroll,17015,0,0,0,0,0,41,6,2,0,1,4,54,4.909090909,
Illinois,Cass,17017,0,2,2,0,0,16,1,2,0,0,6,29,2.636363636,
Illinois,Champaign,17019,1,1,2,0,0,161,13,0,0,0,0,178,16.18181818,
Illinois,Christian,17021,0,1,0,0,1,11,6,1,1,1,1,23,2.090909091,
Illinois,Clark,17023,0,3,0,3,0,20,5,0,0,0,16,47,4.272727273,
Illinois,Clay,17025,0,0,0,0,0,23,7,5,7,0,8,50,4.545454545,
Illinois,Clinton,17027,0,0,0,0,0,12,6,0,1,0,6,25,2.272727273,
Illinois,Coles,17029,0,0,0,0,0,20,0,0,0,1,16,37,3.363636364,
Illinois,Cook,17031,0,0,0,0,0,26,3,3,0,2,3,37,3.363636364,
Illinois,Crawford,17033,0,0,0,0,0,4,0,0,0,0,0,4,0.363636364,
Illinois,Cumberland,17035,1,7,6,5,0,9,8,0,0,0,0,36,3.272727273,
Illinois,DeKalb,17037,0,0,0,0,0,173,16,0,1,1,20,211,19.18181818,
Illinois,De Witt,17039,0,0,0,0,0,7,1,1,0,1,1,11,1,
Illinois,Douglas,17041,0,0,0,0,0,10,0,0,0,0,8,18,1.636363636,
Illinois,DuPage,17043,0,0,0,0,0,2,0,0,0,0,0,2,0.181818182,
Illinois,Edgar,17045,0,0,0,0,0,9,0,0,0,0,1,10,0.909090909,
Illinois,Edwards,17047,0,10,6,0,8,50,13,7,18,5,10,127,11.54545455,
Illinois,Effingham,17049,0,0,0,0,0,11,3,0,0,0,0,14,1.272727273,
Illinois,Fayette,17051,0,0,0,0,0,12,3,3,2,0,0,20,1.818181818,
Illinois,Ford,17053,0,9,0,1,0,166,5,1,0,0,5,187,17,
Illinois,Franklin,17055,0,0,0,0,0,17,7,2,3,2,1,32,2.909090909,
Illinois,Fulton,17057,0,4,1,0,0,88,13,2,1,5,10,124,11.27272727,
Illinois,Gallatin,17059,0,0,0,0,0,24,3,0,0,0,2,29,2.636363636,
Illinois,Greene,17061,0,3,3,1,0,33,2,3,2,0,9,56,5.090909091,
Illinois,Grundy,17063,0,0,0,0,0,155,34,1,1,2,8,201,18.27272727,
Illinois,Hamilton,17065,1,2,3,1,2,61,1,3,2,4,9,89,8.090909091,
Illinois,Hancock,17067,2,3,2,0,0,97,7,0,8,4,7,130,11.81818182,
Illinois,Hardin,17069,0,0,0,0,0,1,0,0,0,0,0,1,0.090909091,
Illinois,Henderson,17071,3,5,3,0,0,75,14,2,7,4,15,128,11.63636364,
Illinois,Henry,17073,2,2,2,2,0,259,16,1,1,3,7,295,26.81818182,
Illinois,Iroquois,17075,2,5,1,2,1,400,6,2,1,1,13,434,39.45454545,
Illinois,Jackson,17077,0,0,0,0,0,15,5,0,0,0,1,21,1.909090909,
Illinois,Jasper,17079,0,1,0,1,0,82,14,2,2,1,7,110,10,
Illinois,Jefferson,17081,0,0,0,0,0,84,18,1,0,0,0,103,9.363636364,
Illinois,Jersey,17083,1,1,1,0,0,32,2,2,1,0,10,50,4.545454545,
Illinois,Jo Daviess,17085,0,0,0,0,0,19,3,0,0,0,1,23,2.090909091,
Illinois,Johnson,17087,0,0,0,0,0,2,0,0,0,0,1,3,0.272727273,
Illinois,Kane,17089,0,0,0,0,0,96,17,0,2,2,5,122,11.09090909,
Illinois,Kankakee,17091,0,1,0,0,1,241,27,5,5,5,24,309,28.09090909,
Illinois,Kendall,17093,0,0,0,0,0,131,19,1,0,0,15,166,15.09090909,
Illinois,Knox,17095,1,2,2,0,0,48,6,0,0,0,0,59,5.363636364,
Illinois,Lake,17097,0,0,0,0,0,16,9,0,0,0,0,25,2.272727273,
Illinois,LaSalle,17099,3,3,3,3,2,355,42,14,3,6,20,454,41.27272727,
Illinois,Lawrence,17101,0,0,0,0,0,27,3,0,0,0,2,32,2.909090909,
Illinois,Lee,17103,3,1,1,1,0,185,16,3,2,5,16,233,21.18181818,
Illinois,Livingston,17105,0,1,1,0,0,285,31,0,0,0,14,332,30.18181818,
Illinois,Logan,17107,0,2,1,0,0,41,2,2,0,0,0,48,4.363636364,
Illinois,McDonough,17109,2,2,2,0,0,134,10,5,3,13,30,201,18.27272727,
Illinois,McHenry,17111,0,0,0,0,0,97,21,0,2,0,9,129,11.72727273,
Illinois,McLean,17113,0,3,1,0,0,74,7,0,0,0,0,85,7.727272727,
Illinois,Macon,17115,0,0,0,0,0,17,4,0,0,0,3,24,2.181818182,
Illinois,Macoupin,17117,0,0,0,0,0,9,5,0,0,0,0,14,1.272727273,
Illinois,Madison,17119,0,0,0,0,0,3,1,0,0,0,0,4,0.363636364,
Illinois,Marion,17121,0,0,0,0,0,55,26,2,0,2,6,91,8.272727273,
Illinois,Marshall,17123,1,1,1,1,1,82,6,0,0,0,17,110,10,
Illinois,Mason,17125,0,0,0,0,0,13,6,0,1,1,1,22,2,
Illinois,Massac,17127,0,0,0,0,0,8,3,0,2,0,0,13,1.181818182,
Illinois,Menard,17129,0,0,0,0,0,5,2,2,0,0,4,13,1.181818182,
Illinois,Mercer,17131,0,0,0,0,0,87,1,0,1,2,20,111,10.09090909,
Illinois,Monroe,17133,4,12,6,9,4,91,25,8,3,1,19,182,16.54545455,
Illinois,Montgomery,17135,0,0,0,0,0,9,0,0,0,0,0,9,0.818181818,
Illinois,Morgan,17137,0,0,0,0,0,15,3,0,0,0,0,18,1.636363636,
Illinois,Moultrie,17139,0,0,0,0,0,3,0,0,0,0,0,3,0.272727273,
Illinois,Ogle,17141,0,0,0,0,0,111,9,0,0,0,8,128,11.63636364,
Illinois,Peoria,17143,1,1,1,1,1,60,6,1,1,1,4,78,7.090909091,
Illinois,Perry,17145,0,0,0,0,0,6,3,0,0,0,9,18,1.636363636,
Illinois,Piatt,17147,0,0,0,0,0,15,5,0,0,0,0,20,1.818181818,
Illinois,Pike,17149,0,0,0,0,0,46,15,4,0,0,2,67,6.090909091,
Illinois,Pope,17151,0,0,0,0,0,3,0,0,0,0,0,3,0.272727273,
Illinois,Pulaski,17153,0,0,0,0,0,7,1,0,0,0,1,9,0.818181818,
Illinois,Putnam,17155,1,1,0,0,0,38,10,0,0,4,6,60,5.454545455,
Illinois,Randolph,17157,0,0,0,0,0,51,1,3,0,0,0,55,5,
Illinois,Richland,17159,2,3,1,0,5,13,7,5,9,0,17,62,5.636363636,
Illinois,Rock Island,17161,0,0,0,0,0,68,4,0,1,1,2,76,6.909090909,
Illinois,St. Clair,17163,0,0,0,0,0,9,5,2,0,0,7,23,2.090909091,
Illinois,Saline,17165,0,0,0,0,0,9,2,0,0,0,7,18,1.636363636,
Illinois,Sangamon,17167,0,0,0,0,0,29,2,4,0,1,4,40,3.636363636,
Illinois,Schuyler,17169,0,1,0,0,0,67,16,0,1,14,5,104,9.454545455,
Illinois,Scott,17171,0,0,0,0,0,27,7,2,2,4,3,45,4.090909091,
Illinois,Shelby,17173,0,0,0,0,0,17,0,0,2,0,3,22,2,
Illinois,Stark,17175,3,4,0,1,0,67,4,2,0,2,3,86,7.818181818,
